id,funded_amount,loan_amount,activity,sector,use,country_code,borrower_genders,date,polarity_score,neutral,negative,positive,sentiment
1202027,1025.0,1025.0,Internet Cafe,Services,"to pay for running costs, maintenance, upgrading of systems and acquisition of new computers.",PH,female,2016-12-12,0.0,1.0,0.0,0.0,Neutral
1108947,825.0,2500.0,Farming,Agriculture,"to pay for the labor to plant straw, to prepare the land and then to plant other crops.",BO,male,2016-06-29,0.0,1.0,0.0,0.0,Neutral
1113038,575.0,575.0,Food Production/Sales,Food,purchase ice cream.,EC,female,2016-07-07,0.0,1.0,0.0,0.0,Neutral
891575,550.0,800.0,Construction,Construction,to buy construction tools to start a project.,CO,male,2015-05-25,0.0,1.0,0.0,0.0,Neutral
906989,1125.0,1125.0,General Store,Retail,"To pay for grocery items, beverages, and toiletries to sell at his convenience store.",PH,female,2015-06-24,0.0,1.0,0.0,0.0,Neutral
976341,200.0,200.0,Cereals,Food,"buy additional stocks of sugar, rice, and maize and wheat flours to sell.",KE,female,2015-11-10,0.0,1.0,0.0,0.0,Neutral
771286,1525.0,1525.0,Agriculture,Agriculture,to buy inputs to maintain his crops and livestock.,CO,male,2014-09-18,0.0,1.0,0.0,0.0,Neutral
942917,2950.0,2950.0,Clothing Sales,Clothing,"to buy additional knitted wear, lingerie, pajamas, and other clothing items to diversify her merchandise assortment",UA,female,2015-09-03,0.0,1.0,0.0,0.0,Neutral
767135,250.0,250.0,Farming,Agriculture,to buy fertilizers and paddy seeds for paddy cultivation.,IN,female,2014-09-11,0.0,1.0,0.0,0.0,Neutral
1020466,650.0,650.0,General Store,Retail,"to purchase additional household goods to sell like soap, milk, canned goods, noodles, and spices",PH,female,2016-02-10,0.0,1.0,0.0,0.0,Neutral
761626,625.0,800.0,Personal Housing Expenses,Housing,to put on a new roof on her house because the one she has has deteriorated a lot. ,SV,female,2014-08-28,0.0,1.0,0.0,0.0,Neutral
900330,275.0,275.0,Phone Use Sales,Retail,to process more prepaid mobile airtime purchases for members of his village community.,ID,male,2015-06-11,0.0,1.0,0.0,0.0,Neutral
1177621,800.0,800.0,Personal Housing Expenses,Housing,to build an outside wall for her house.,PS,female,2016-10-31,0.0,1.0,0.0,0.0,Neutral
1085137,125.0,125.0,Agriculture,Agriculture,build zero grazing structures for my cows,KE,female,2014-10-31,0.0,1.0,0.0,0.0,Neutral
1072917,975.0,975.0,Furniture Making,Manufacturing,to buy more timber to make furniture to sell.,KE,male,2016-05-21,0.0,1.0,0.0,0.0,Neutral
792826,650.0,1000.0,Livestock,Agriculture,to purchase young steers to raise.,SV,male,2014-11-01,0.0,1.0,0.0,0.0,Neutral
1234929,1125.0,1125.0,Home Appliances,Personal Use,to purchase TerraClear water filters so they can have access to safe drinking water.,LA,"male, female, female, female, female, male, male, female, female, female",2017-02-09,0.0,1.0,0.0,0.0,Neutral
739231,550.0,550.0,Retail,Retail,to buy a variety of merchandise to stock his business.,CO,male,2014-07-15,0.0,1.0,0.0,0.0,Neutral
709105,250.0,250.0,Used Clothing,Clothing,to purchase more used clothing to sell.,PH,female,2014-05-13,0.0,1.0,0.0,0.0,Neutral
925637,1000.0,1000.0,Dairy,Agriculture,to construct a modern dairy unit.,KE,female,2015-07-30,0.0,1.0,0.0,0.0,Neutral
1171639,225.0,225.0,Agriculture,Agriculture,"to buy some materials like plastic, nails, cement and wire to improve protection for growing his crops.",CO,male,2016-10-20,0.0,1.0,0.0,0.0,Neutral
952197,325.0,325.0,Livestock,Agriculture,to purchase chicks and the necessary goods to raise them.,MG,female,2015-09-23,0.0,1.0,0.0,0.0,Neutral
859912,125.0,125.0,Food Production/Sales,Food,"to buy ingredients like sugar, flour and other spices.",PH,female,2015-03-23,0.0,1.0,0.0,0.0,Neutral
771022,575.0,575.0,Charcoal Sales,Retail,to purchase bundles of charcoal and paraffin for resale,KE,female,2014-09-18,0.0,1.0,0.0,0.0,Neutral
1109493,575.0,575.0,Services,Services,"to repair her husband’s motocultivator (transportation unit), which is essential to his work.",XK,female,2016-06-30,0.0,1.0,0.0,0.0,Neutral
774273,600.0,600.0,Personal Housing Expenses,Housing,to start building a house.,SV,male,2014-09-24,0.0,1.0,0.0,0.0,Neutral
903775,175.0,175.0,General Store,Retail,"to purchase additional items to sell like canned goods, junk foods, home product care and other groceries",PH,female,2015-06-18,0.0,1.0,0.0,0.0,Neutral
681400,400.0,400.0,Pharmacy,Health,"to invest in working capital to stock up his medication business with: acetaminophen, Panadol, tabcin, Glibenclamide, Loratadine, Talerdin, Renikan, Corilin, kidi, medoc and mefenamic acid. ",NI,male,2014-03-10,0.0,1.0,0.0,0.0,Neutral
1262704,400.0,400.0,Used Clothing,Clothing,to purchase additional boxes of used clothes to sell.,PH,female,2017-03-21,0.0,1.0,0.0,0.0,Neutral
1248235,4475.0,4475.0,Food Stall,Food,"to buy rice, beans, oil, sugar, etc",DO,"female, female, female, female, female, female, female, male, male, female",2017-02-28,0.0,1.0,0.0,0.0,Neutral
1037495,800.0,800.0,Livestock,Agriculture,to purchase livestock and fodder.,SV,female,2016-03-11,0.0,1.0,0.0,0.0,Neutral
1076765,2100.0,2100.0,Home Appliances,Personal Use,pay for 2 fridges to store home made semi-finished food products and renovate a car motor for transportation to the marketplace.,AM,female,2016-05-27,0.0,1.0,0.0,0.0,Neutral
879113,1025.0,1025.0,Higher education costs,Education,to cover the cost of her degree.,PY,female,2015-05-02,0.0,1.0,0.0,0.0,Neutral
1106534,1375.0,1375.0,Farming,Agriculture,to purchase insecticide for the farm,KH,"female, female, female",2016-06-27,0.0,1.0,0.0,0.0,Neutral
795790,825.0,1750.0,Livestock,Agriculture,to buy additional cows in order to increase her livestock headcount.,KG,female,2014-11-08,0.0,1.0,0.0,0.0,Neutral
1094817,150.0,150.0,Farming,Agriculture,to expand his organic oil palm field.,GH,male,2016-06-03,0.0,1.0,0.0,0.0,Neutral
887142,250.0,250.0,Timber Sales,Construction,to purchase necessary materials and wood for the plywood business.,IN,female,2015-05-18,0.0,1.0,0.0,0.0,Neutral
821371,675.0,675.0,Higher education costs,Education,to pay his university fees.,PY,male,2014-12-27,0.0,1.0,0.0,0.0,Neutral
936144,150.0,150.0,Pigs,Agriculture,to buy quality feed and piglets,PH,male,2015-08-21,0.0,1.0,0.0,0.0,Neutral
1272475,500.0,500.0,Water Distribution,Services,to purchase a new pump to use in her business,KE,female,2017-04-03,0.0,1.0,0.0,0.0,Neutral
860126,1575.0,1575.0,Phone Accessories,Retail,to buy different phone recharge cards to sell to customers.,GH,"male, female, male, male",2015-03-23,0.0,1.0,0.0,0.0,Neutral
722732,125.0,125.0,Fruits & Vegetables,Food,"to purchase bales of green vegetables, onions, potatoes, and tomatoes for resale.",KE,female,2014-06-10,0.0,1.0,0.0,0.0,Neutral
1325386,100.0,100.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,"female, male",2017-06-22,0.0,1.0,0.0,0.0,Neutral
834416,125.0,125.0,Personal Products Sales,Retail,"to buy bags, cosmetics, and soap to sell.",PH,female,2015-01-30,0.0,1.0,0.0,0.0,Neutral
935228,125.0,125.0,Food Production/Sales,Food,to buy ingredients for her food-production business.,PH,female,2015-08-20,0.0,1.0,0.0,0.0,Neutral
1320767,1425.0,1425.0,Cloth & Dressmaking Supplies,Retail,to buy fabric and materials for making shirts and blouses.,EC,female,2017-06-15,0.0,1.0,0.0,0.0,Neutral
1136668,225.0,225.0,Clothing,Clothing,to buy more gowns for her gown-rental business.,PH,female,2016-08-21,0.0,1.0,0.0,0.0,Neutral
991117,150.0,150.0,Food,Food,to have working capital.,HT,female,2015-12-07,0.0,1.0,0.0,0.0,Neutral
839900,300.0,300.0,Personal Housing Expenses,Housing,"to buy beams, cement, and cinder blocks and pay laborers.",MZ,male,2015-02-12,0.0,1.0,0.0,0.0,Neutral
865997,1350.0,1350.0,Utilities,Services,to purchase gas containers and charge gas balloons,GE,female,2015-04-03,0.0,1.0,0.0,0.0,Neutral
839385,500.0,500.0,Agriculture,Agriculture,pay for workers to help with the grain harvest and prepare the ground for yucca plants,SV,male,2015-02-11,0.0,1.0,0.0,0.0,Neutral
1068189,850.0,850.0,Sewing,Services,to buy sewing supplies so she can increase her production.,CO,female,2016-05-12,0.0,1.0,0.0,0.0,Neutral
1255838,300.0,300.0,Farming,Agriculture,to purchase more water sprinklers and vegetable seeds,KE,male,2017-03-13,0.0,1.0,0.0,0.0,Neutral
1289952,475.0,475.0,Agriculture,Agriculture,to buy mineral fertilizers and vegetable seeds to she can reap a high-quality harvest.,TJ,female,2017-05-01,0.0,1.0,0.0,0.0,Neutral
1155887,600.0,600.0,Higher education costs,Education,to pay her university expenses.,PE,female,2016-09-22,0.0,1.0,0.0,0.0,Neutral
810582,2150.0,2150.0,Agriculture,Agriculture,"to purchase tree farm planting inputs such as seedlings, and to pay for technical training and planting support",KE,"female, female, male, male, female, male, female, male, female, female, male, male",2014-12-04,0.0,1.0,0.0,0.0,Neutral
1151063,600.0,600.0,Farming,Agriculture,to buy fertilizer for maize farming,KE,female,2016-09-15,0.0,1.0,0.0,0.0,Neutral
747408,700.0,700.0,Barber Shop,Services,to buy new supplies for her barber shop.,PH,female,2014-07-31,0.0,1.0,0.0,0.0,Neutral
1285607,250.0,250.0,Pigs,Agriculture,"to purchase feeds, vaccines and vitamins for her pigs.",PH,female,2017-04-25,0.0,1.0,0.0,0.0,Neutral
1274034,850.0,850.0,Agriculture,Agriculture,to buy fertilizer and to weed in preparation for the coffee harvest.,PE,male,2017-04-05,0.0,1.0,0.0,0.0,Neutral
953855,1400.0,1400.0,Higher education costs,Education,to pay for college fees.,PE,female,2015-09-26,0.0,1.0,0.0,0.0,Neutral
1155249,1025.0,1025.0,Furniture Making,Manufacturing,to manufacture chests.,TJ,male,2016-09-22,0.0,1.0,0.0,0.0,Neutral
969283,400.0,400.0,Clothing Sales,Clothing,"to buy clothing such as shirts, and women's and men's underwear.",SV,female,2015-10-26,0.0,1.0,0.0,0.0,Neutral
687282,350.0,350.0,Agriculture,Agriculture,to buy beehives and apiary materials for honey production.,KE,female,2014-03-21,0.0,1.0,0.0,0.0,Neutral
881555,1050.0,2625.0,Jewelry,Retail,to increase her jewelry business merchandise.,LB,female,2015-05-07,0.0,1.0,0.0,0.0,Neutral
790452,75.0,75.0,Farming,Agriculture,"to meet urgent expenses, child school fees, food and farm loan repayment thus eliminating pressure to sell corn at low prices",NG,male,2014-10-28,0.0,1.0,0.0,0.0,Neutral
810372,750.0,750.0,Food Market,Food,"To buy more beans, cassava and bananas to sell.",RW,female,2014-12-04,0.0,1.0,0.0,0.0,Neutral
814448,475.0,475.0,General Store,Retail,to purchase more groceries to sell.,PH,female,2014-12-15,0.0,1.0,0.0,0.0,Neutral
781301,575.0,575.0,Fish Selling,Food,to buy fresh fish to sell and piglets to raise,PH,female,2014-10-10,0.0,1.0,0.0,0.0,Neutral
1033093,675.0,675.0,Personal Housing Expenses,Housing,to buy construction materials to remodel her home.,GT,female,2016-03-03,0.0,1.0,0.0,0.0,Neutral
870478,350.0,350.0,Food Production/Sales,Food,to buy ingredients for her food vending business,PH,female,2015-04-16,0.0,1.0,0.0,0.0,Neutral
1298614,300.0,300.0,Embroidery,Arts,"to buy embroidery raw materials, as thread, fancy cloth, sequins, and pearls of various colors in advance, to have in stock for her embroidery business.",PK,female,2017-05-15,0.0,1.0,0.0,0.0,Neutral
1206991,400.0,400.0,Grocery Store,Food,"to buy more pepper, oil, rice, etc",LR,female,2016-12-20,0.0,1.0,0.0,0.0,Neutral
770449,125.0,125.0,Home Appliances,Personal Use,To buy a water filter to provide safe drinking water for her family.,KH,"female, female, female",2014-09-18,0.0,1.0,0.0,0.0,Neutral
1299057,600.0,600.0,Food Production/Sales,Food,"to buy barrels of cooking oil, seasoning, bags of salt, plastic bags and a large frying pan",WS,female,2017-05-16,0.0,1.0,0.0,0.0,Neutral
849659,750.0,750.0,Fish Selling,Food,to purchase more fish,CD,"female, female, female, female, female",2015-03-03,0.0,1.0,0.0,0.0,Neutral
1171682,1500.0,1500.0,Farming,Agriculture,"to buy more seeds, fertilizers, and pay the workers.",EC,male,2016-10-20,0.0,1.0,0.0,0.0,Neutral
1003044,375.0,375.0,Phone Use Sales,Retail,to increase credits on her mobiles according to customers around her.,TZ,female,2016-01-03,0.0,1.0,0.0,0.0,Neutral
1264230,300.0,300.0,Pigs,Agriculture,to buy small pigs that she fattens and then sells.,SV,female,2017-03-22,0.0,1.0,0.0,0.0,Neutral
1113173,500.0,500.0,Farming,Agriculture,to buy fertilizer and seeds which will increase crop productivity.,KH,"female, female",2016-07-08,0.0,1.0,0.0,0.0,Neutral
795245,400.0,400.0,Pigs,Agriculture,to buy feed and vitamins for her pigs.,PH,female,2014-11-07,0.0,1.0,0.0,0.0,Neutral
722544,250.0,250.0,Pigs,Agriculture,to purchase additional feed for her pigs.,PH,female,2014-06-10,0.0,1.0,0.0,0.0,Neutral
951217,225.0,225.0,General Store,Retail,to purchase more groceries to sell.,PH,female,2015-09-22,0.0,1.0,0.0,0.0,Neutral
665433,900.0,900.0,Clothing,Clothing,to start a business selling lingerie.,GE,female,2014-02-04,0.0,1.0,0.0,0.0,Neutral
661005,700.0,700.0,Used Clothing,Clothing,to purchase used clothing to sell.,LR,female,2014-01-23,0.0,1.0,0.0,0.0,Neutral
979366,3000.0,3000.0,Internet Cafe,Services,To purchase necessary routers and cable network development needs to increase his coverage zone,LB,male,2015-11-16,0.0,1.0,0.0,0.0,Neutral
1082014,125.0,125.0,Clothing,Clothing,To add variety of clothe stock in my business,KE,female,2014-06-30,0.0,1.0,0.0,0.0,Neutral
668045,900.0,900.0,General Store,Retail," To pay for grocery items, toiletries, and beverages to sell",PH,female,2014-02-11,0.0,1.0,0.0,0.0,Neutral
1193279,750.0,750.0,Metal Shop,Manufacturing,to invest in a purchase of materials to make a larger quantity of windows and doors,PE,male,2016-11-25,0.0,1.0,0.0,0.0,Neutral
946324,450.0,450.0,Animal Sales,Agriculture,to purchase more animals to inflate her sales.,PK,female,2015-09-11,0.0,1.0,0.0,0.0,Neutral
1281279,350.0,350.0,Primary/secondary school costs,Education,to pay school fees for her children,UG,"female, female, female",2017-04-19,0.0,1.0,0.0,0.0,Neutral
719028,250.0,250.0,General Store,Retail," To pay for grocery items, toiletries and beverages needed in her business.",PH,female,2014-06-02,0.0,1.0,0.0,0.0,Neutral
1150103,850.0,850.0,Food,Food,To buy additional ingredients to make noddle for sale which she is expected to earn more income. ,KH,"female, female",2016-09-14,0.0,1.0,0.0,0.0,Neutral
1113261,1000.0,1000.0,Agriculture,Agriculture,to purchase agro machinery to develop her farm.,AM,female,2016-07-08,0.0,1.0,0.0,0.0,Neutral
879717,775.0,775.0,Clothing Sales,Clothing,"to buy and sell Güipiles (regional dress), and other traditional garments. ",GT,"female, female, female",2015-05-04,0.0,1.0,0.0,0.0,Neutral
1205503,750.0,2425.0,Pigs,Agriculture,to expand the breeding of pigs by raising more pigs.,VN,"female, female, female",2016-12-19,0.0,1.0,0.0,0.0,Neutral
1087384,350.0,350.0,General Store,Retail,buy goods and start my shop,KE,female,2015-02-10,0.0,1.0,0.0,0.0,Neutral
1109098,100.0,100.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,"female, female",2016-06-30,0.0,1.0,0.0,0.0,Neutral
861876,225.0,225.0,Retail,Retail,"to purchase rice, soft drinks and assorted items for her store",PH,female,2015-03-26,0.0,1.0,0.0,0.0,Neutral
1285476,300.0,300.0,Agriculture,Agriculture,to buy farm inputs for maize farming.,KE,female,2017-04-25,0.0,1.0,0.0,0.0,Neutral
741454,975.0,975.0,Agriculture,Agriculture,to buy agricultural supplies and to pay for labor to help her coffee crops.,HN,female,2014-07-18,0.0,1.0,0.0,0.0,Neutral
973863,450.0,575.0,Rickshaw,Transportation,"to help her husband in repairing the engine’s piston, one wheel and for paying labor costs.",PK,female,2015-11-05,0.0,1.0,0.0,0.0,Neutral
1314369,350.0,350.0,Fish Selling,Food,to add stock of fish to grow the business and offer better services through increasing working capital.,KE,female,2017-06-06,0.0,1.0,0.0,0.0,Neutral
1327838,125.0,125.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for her family.,KH,"female, female, female",2017-06-27,0.0,1.0,0.0,0.0,Neutral
840024,725.0,725.0,Personal Housing Expenses,Housing,"to purchase sand, cement, brick and equipment to build a toilet and bathroom",VN,female,2015-02-12,0.0,1.0,0.0,0.0,Neutral
943829,150.0,450.0,Personal Housing Expenses,Housing,"to purchase sticks, bags of cement, and paint to finish her house.",PH,female,2015-09-05,0.0,1.0,0.0,0.0,Neutral
985642,2725.0,2725.0,Livestock,Agriculture,to buy a breeding goat.,VN,"female, female, female, female",2015-11-26,0.0,1.0,0.0,0.0,Neutral
867324,350.0,350.0,Clothing Sales,Clothing,To start a business trading clothing.,GE,female,2015-04-08,0.0,1.0,0.0,0.0,Neutral
1225979,1400.0,1400.0,Education provider,Education,construct of two more classrooms in her school.,PK,female,2017-01-24,0.0,1.0,0.0,0.0,Neutral
1124159,600.0,600.0,Fishing,Food,to buy fishing gear and other equipment.,PH,female,2016-07-27,0.0,1.0,0.0,0.0,Neutral
727588,700.0,700.0,Restaurant,Food,"To buy more foodstuff like bunches of green bananas, beef, chicken, cassava and rice.",UG,female,2014-06-19,0.0,1.0,0.0,0.0,Neutral
1048763,100.0,100.0,Home Appliances,Personal Use,To buy a water filter to provide safe drinking water for their family.,KH,"female, female",2016-04-04,0.0,1.0,0.0,0.0,Neutral
895801,1175.0,1675.0,Fish Selling,Food,to purchase fresh fish to resell in her neighborhood,SN,"female, female, female, female, female",2015-06-02,0.0,1.0,0.0,0.0,Neutral
938263,400.0,400.0,Tailoring,Services,"to purchase stitching materials, such as threads of different colors, laces, zippers, and cloth to stitch more dresses on time.",PK,female,2015-08-25,0.0,1.0,0.0,0.0,Neutral
826474,800.0,800.0,Food Production/Sales,Food,to buy ingredients for his food production business,PH,male,2015-01-10,0.0,1.0,0.0,0.0,Neutral
882951,675.0,675.0,Cereals,Food,to buy 10 sacks of manioc couscous ,BF,female,2015-05-11,0.0,1.0,0.0,0.0,Neutral
758135,525.0,525.0,Agriculture,Agriculture,"to buy fertilizer, seeds, irrigation to improve his crops and have better production.",CO,male,2014-08-21,0.0,1.0,0.0,0.0,Neutral
